Timestamp,Time,Ground Floor Temperature (°C),Ground Floor Setpoint (°C),Ground Floor Variation (°C),Ground Floor Humidity (%),Ground Floor Light,Ground Floor Window,Top Floor Temperature (°C),Top Floor Setpoint (°C),Top Floor Variation (°C),Top Floor Humidity (%),Top Floor Light,Top Floor Window,External Temperature (°C),External Humidity (%)
"28/02/2025, 12:14:40","12:14","29.6","25","4.6","22.8","ON","CLOSED","31.8","25","6.8","18.9","ON","CLOSED","21.4","34.8"
"28/02/2025, 12:15:23","12:15","29.8","25","4.8","22.5","OFF","OPEN","32.1","25","7.1","18.8","OFF","OPEN","21.6","34.6"
"28/02/2025, 12:16:06","12:16","29.7","25","4.7","22.5","ON","CLOSED","31.9","25","6.9","18.8","ON","CLOSED","21.6","34.5"
"28/02/2025, 12:16:40","12:16","29.8","25","4.8","22.6","ON","CLOSED","32.0","25","7.0","18.7","ON","CLOSED","21.7","34.3"
"28/02/2025, 12:17:23","12:17","30.0","25","5.0","22.4","OFF","OPEN","32.3","25","7.3","18.5","OFF","OPEN","21.9","34.2"
"28/02/2025, 12:18:07","12:18","30.0","25","5.0","22.2","ON","CLOSED","32.2","25","7.2","18.5","ON","CLOSED","21.9","34.1"
"28/02/2025, 12:18:41","12:18","30.0","25","5.0","22.4","ON","CLOSED","32.4","25","7.4","18.5","ON","CLOSED","22.1","33.9"
"28/02/2025, 12:19:24","12:19","30.3","25","5.3","22.1","OFF","OPEN","32.6","25","7.6","18.3","OFF","OPEN","22.1","33.8"
"28/02/2025, 12:19:58","12:19","30.2","25","5.2","21.8","OFF","OPEN","32.6","25","7.6","18.2","OFF","OPEN","22.2","33.6"
"28/02/2025, 12:20:35","12:20","29.9","25","4.9","22.0","OFF","OPEN","32.4","25","7.4","18.3","OFF","OPEN","22.3","33.5"
"28/02/2025, 12:21:09","12:21","29.6","25","4.6","22.1","OFF","OPEN","32.2","25","7.2","18.3","OFF","OPEN","22.3","33.5"
"28/02/2025, 12:21:46","12:21","29.3","25","4.3","22.4","ON","OPEN","31.9","25","6.9","18.3","OFF","OPEN","22.3","33.3"
"28/02/2025, 12:22:24","12:22","29.3","25","4.3","22.6","ON","OPEN","31.6","25","6.6","18.5","OFF","CLOSED","22.3","33.2"
"28/02/2025, 12:23:03","12:23","29.4","25","4.4","22.4","OFF","OPEN","31.3","25","6.3","18.9","OFF","OPEN","22.3","33.2"
"28/02/2025, 12:23:46","12:23","29.3","25","4.3","22.4","OFF","CLOSED","31.0","25","6.0","19.2","OFF","CLOSED","22.4","33.1"
"28/02/2025, 12:24:20","12:24","29.0","25","4.0","22.7","ON","CLOSED","30.5","25","5.5","19.4","OFF","CLOSED","22.4","33.3"
"28/02/2025, 12:24:54","12:24","29.1","25","4.1","22.9","ON","CLOSED","30.3","25","5.3","19.8","OFF","CLOSED","22.4","33.4"
"28/02/2025, 12:25:37","12:25","29.2","25","4.2","22.9","OFF","OPEN","30.1","25","5.1","20.1","OFF","OPEN","22.4","33.3"
"28/02/2025, 12:26:15","12:26","29.1","25","4.1","22.8","OFF","CLOSED","29.8","25","4.8","20.4","OFF","OPEN","22.4","33.2"
"28/02/2025, 12:26:56","12:26","28.9","25","3.9","23.1","ON","CLOSED","29.6","25","4.6","20.9","ON","CLOSED","22.4","33.1"
"28/02/2025, 12:27:36","12:27","29.1","25","4.1","23.3","ON","CLOSED","29.9","25","4.9","21.2","ON","OPEN","22.4","33.2"
"28/02/2025, 12:28:14","12:28","29.5","25","4.5","23.0","ON","OPEN","30.2","25","5.2","20.8","ON","OPEN","22.5","33.1"
"28/02/2025, 12:28:53","12:28","30.0","25","5.0","22.5","ON","CLOSED","30.7","25","5.7","20.4","OFF","OPEN","22.4","33.0"
"28/02/2025, 12:29:36","12:29","30.4","25","5.4","22.1","OFF","OPEN","30.9","25","5.9","20.2","OFF","CLOSED","22.4","33.0"
"28/02/2025, 12:30:17","12:30","30.4","25","5.4","21.8","OFF","OPEN","31.0","25","6.0","20.1","OFF","OPEN","22.5","33.1"
"28/02/2025, 12:30:56","12:30","30.2","25","5.2","22.0","OFF","CLOSED","30.9","25","5.9","20.1","OFF","OPEN","22.5","33.1"
"28/02/2025, 12:31:39","12:31","29.9","25","4.9","22.3","ON","OPEN","30.8","25","5.8","20.1","ON","CLOSED","22.6","33.0"
"28/02/2025, 12:32:18","12:32","30.1","25","5.1","22.4","OFF","CLOSED","31.2","25","6.2","20.0","ON","CLOSED","22.6","32.9"
"28/02/2025, 12:32:56","12:32","30.0","25","5.0","22.3","OFF","OPEN","31.5","25","6.5","19.6","OFF","CLOSED","22.7","32.8"
"28/02/2025, 12:33:34","12:33","29.8","25","4.8","22.5","ON","CLOSED","31.5","25","6.5","19.5","OFF","CLOSED","22.8","32.7"
"28/02/2025, 12:34:13","12:34","29.9","25","4.9","22.6","OFF","OPEN","31.5","25","6.5","19.6","ON","CLOSED","22.9","32.5"
"28/02/2025, 12:34:50","12:34","29.9","25","4.9","22.5","ON","OPEN","31.7","25","6.7","19.5","OFF","CLOSED","23.0","32.4"
"28/02/2025, 12:35:28","12:35","30.1","25","5.1","22.4","OFF","OPEN","31.7","25","6.7","19.3","OFF","OPEN","23.1","32.3"
"28/02/2025, 12:36:07","12:36","30.0","25","5.0","22.3","OFF","OPEN","31.6","25","6.6","19.4","OFF","CLOSED","23.1","32.2"
"28/02/2025, 12:36:45","12:36","29.8","25","4.8","22.4","OFF","OPEN","31.5","25","6.5","19.5","OFF","OPEN","23.2","32.1"
"28/02/2025, 12:37:24","12:37","29.6","25","4.6","22.6","OFF","CLOSED","31.3","25","6.3","19.6","OFF","OPEN","23.3","32.0"
"28/02/2025, 12:38:03","12:38","29.3","25","4.3","22.9","ON","OPEN","31.1","25","6.1","19.7","OFF","OPEN","23.4","32.0"
"28/02/2025, 12:38:41","12:38","29.4","25","4.4","22.9","OFF","OPEN","30.9","25","5.9","19.8","OFF","CLOSED","23.4","31.8"
"28/02/2025, 12:39:20","12:39","29.2","25","4.2","22.9","OFF","OPEN","30.6","25","5.6","20.1","OFF","OPEN","23.4","31.7"
"28/02/2025, 12:40:03","12:40","29.0","25","4.0","23.1","ON","CLOSED","30.3","25","5.3","20.3","ON","CLOSED","23.4","31.7"
"28/02/2025, 12:40:37","12:40","28.9","25","3.9","23.4","ON","CLOSED","30.2","25","5.2","20.6","ON","CLOSED","23.5","31.7"
"28/02/2025, 12:41:13","12:41","29.1","25","4.1","23.2","ON","CLOSED","30.4","25","5.4","20.5","ON","CLOSED","23.5","31.5"
"28/02/2025, 12:41:52","12:41","29.8","25","4.8","22.7","ON","CLOSED","30.7","25","5.7","20.3","ON","CLOSED","23.5","31.4"
"28/02/2025, 12:42:26","12:42","30.1","25","5.1","22.5","ON","CLOSED","31.3","25","6.3","19.9","ON","CLOSED","23.6","31.4"
"28/02/2025, 12:42:59","12:42","30.6","25","5.6","22.1","ON","CLOSED","31.7","25","6.7","19.6","ON","CLOSED","23.6","31.4"
"28/02/2025, 12:43:33","12:43","31.1","25","6.1","21.6","ON","CLOSED","32.2","25","7.2","19.1","ON","CLOSED","23.6","31.3"
"28/02/2025, 12:44:07","12:44","31.7","25","6.7","21.1","ON","CLOSED","32.8","25","7.8","18.6","ON","CLOSED","23.6","31.2"
"28/02/2025, 12:44:44","12:44","32.3","25","7.3","20.5","ON","CLOSED","33.4","25","8.4","18.1","ON","CLOSED","23.6","31.2"
"28/02/2025, 12:45:27","12:45","32.8","25","7.8","19.9","OFF","OPEN","34.0","25","9.0","17.6","OFF","OPEN","23.6","31.1"
"28/02/2025, 12:46:01","12:46","32.9","25","7.9","19.4","OFF","OPEN","34.2","25","9.2","17.2","OFF","OPEN","23.6","31.2"
"28/02/2025, 12:46:36","12:46","32.7","25","7.7","19.5","OFF","OPEN","34.2","25","9.2","16.9","OFF","OPEN","23.6","31.1"
"28/02/2025, 12:47:12","12:47","32.3","25","7.3","19.7","OFF","OPEN","34.0","25","9.0","16.9","OFF","OPEN","23.6","31.1"
"28/02/2025, 12:47:46","12:47","31.9","25","6.9","20.2","OFF","OPEN","33.9","25","8.9","17.0","OFF","OPEN","23.6","31.1"
"28/02/2025, 12:48:22","12:48","31.5","25","6.5","20.5","OFF","OPEN","33.6","25","8.6","17.1","OFF","OPEN","23.6","31.0"
"28/02/2025, 12:48:56","12:48","31.0","25","6.0","20.9","OFF","OPEN","33.3","25","8.3","17.3","OFF","OPEN","23.7","31.0"
"28/02/2025, 12:49:30","12:49","30.7","25","5.7","21.3","OFF","OPEN","32.9","25","7.9","17.6","OFF","OPEN","23.7","30.9"
"28/02/2025, 12:50:08","12:50","30.3","25","5.3","21.7","OFF","OPEN","32.6","25","7.6","17.9","ON","CLOSED","23.8","30.8"
"28/02/2025, 12:50:42","12:50","30.1","25","5.1","22.1","OFF","OPEN","32.4","25","7.4","18.3","ON","CLOSED","23.9","30.8"
"28/02/2025, 12:51:16","12:51","29.9","25","4.9","22.3","OFF","OPEN","32.5","25","7.5","18.2","ON","CLOSED","23.9","30.6"
"28/02/2025, 12:51:50","12:51","29.8","25","4.8","22.4","OFF","OPEN","32.6","25","7.6","18.3","ON","CLOSED","23.9","30.6"
"28/02/2025, 12:52:24","12:52","29.6","25","4.6","22.5","OFF","OPEN","32.8","25","7.8","18.0","ON","CLOSED","24.0","30.6"
"28/02/2025, 12:52:58","12:52","29.5","25","4.5","22.6","OFF","OPEN","33.1","25","8.1","17.9","ON","CLOSED","24.0","30.7"
"28/02/2025, 12:53:34","12:53","29.4","25","4.4","22.8","OFF","OPEN","33.4","25","8.4","17.5","ON","CLOSED","23.9","30.6"
"28/02/2025, 12:54:08","12:54","29.3","25","4.3","23.1","OFF","OPEN","33.7","25","8.7","17.4","ON","CLOSED","23.9","30.6"
"28/02/2025, 12:54:42","12:54","29.2","25","4.2","23.2","OFF","OPEN","33.9","25","8.9","17.0","ON","CLOSED","23.9","30.6"
"28/02/2025, 12:55:25","12:55","29.1","25","4.1","23.3","ON","CLOSED","34.2","25","9.2","16.8","OFF","OPEN","24.0","30.5"
"28/02/2025, 12:56:00","12:56","29.3","25","4.3","23.3","ON","CLOSED","34.0","25","9.0","16.7","OFF","OPEN","24.0","30.5"
"28/02/2025, 12:56:34","12:56","29.5","25","4.5","23.0","ON","CLOSED","33.8","25","8.8","16.9","OFF","OPEN","24.0","30.5"
"28/02/2025, 12:57:08","12:57","29.8","25","4.8","22.8","ON","CLOSED","33.6","25","8.6","17.3","OFF","OPEN","24.0","30.5"
"28/02/2025, 12:57:44","12:57","30.2","25","5.2","22.4","ON","CLOSED","33.3","25","8.3","17.5","OFF","OPEN","24.1","30.5"
"28/02/2025, 12:58:19","12:58","30.6","25","5.6","22.0","ON","CLOSED","33.0","25","8.0","17.8","OFF","OPEN","24.1","30.4"
"28/02/2025, 12:58:53","12:58","31.0","25","6.0","21.7","ON","CLOSED","32.8","25","7.8","17.9","OFF","OPEN","24.1","30.3"
"28/02/2025, 12:59:27","12:59","31.4","25","6.4","21.3","ON","CLOSED","32.6","25","7.6","18.1","OFF","OPEN","24.1","30.3"
"28/02/2025, 13:00:06","13:00","31.8","25","6.8","20.9","ON","CLOSED","32.5","25","7.5","18.4","ON","CLOSED","24.1","30.2"
"28/02/2025, 13:00:40","13:00","32.3","25","7.3","20.5","ON","CLOSED","32.5","25","7.5","18.5","ON","CLOSED","24.1","30.2"
"28/02/2025, 13:01:23","13:01","32.7","25","7.7","20.0","OFF","OPEN","32.8","25","7.8","18.3","OFF","OPEN","24.1","30.2"
"28/02/2025, 13:01:57","13:01","33.1","25","8.1","19.2","OFF","OPEN","33.0","25","8.0","18.1","OFF","OPEN","24.1","30.3"
"28/02/2025, 13:02:40","13:02","33.0","25","8.0","19.2","ON","CLOSED","32.9","25","7.9","18.1","ON","CLOSED","24.1","30.2"
"28/02/2025, 13:03:23","13:03","33.1","25","8.1","19.2","OFF","OPEN","33.4","25","8.4","17.7","OFF","OPEN","24.0","30.1"
"28/02/2025, 13:03:57","13:03","33.2","25","8.2","18.9","OFF","OPEN","33.6","25","8.6","17.3","OFF","OPEN","24.0","30.3"
"28/02/2025, 13:04:41","13:04","33.0","25","8.0","19.1","ON","CLOSED","33.6","25","8.6","17.2","ON","CLOSED","24.0","30.3"
"28/02/2025, 13:05:24","13:05","33.0","25","8.0","19.1","OFF","OPEN","33.9","25","8.9","17.0","OFF","OPEN","24.0","30.2"
"28/02/2025, 13:05:57","13:05","33.1","25","8.1","19.0","OFF","OPEN","34.0","25","9.0","16.8","OFF","OPEN","24.0","30.2"
"28/02/2025, 13:06:43","13:06","32.7","25","7.7","19.1","ON","CLOSED","33.9","25","8.9","16.8","ON","CLOSED","24.0","30.4"
"28/02/2025, 13:07:26","13:07","32.8","25","7.8","19.2","OFF","OPEN","34.2","25","9.2","16.7","OFF","OPEN","23.9","30.4"
"28/02/2025, 13:08:09","13:08","32.5","25","7.5","19.3","ON","CLOSED","34.0","25","9.0","16.6","ON","CLOSED","23.9","30.4"
"28/02/2025, 13:08:45","13:08","32.3","25","7.3","19.6","ON","CLOSED","34.0","25","9.0","16.7","ON","CLOSED","23.9","30.4"
"28/02/2025, 13:09:29","13:09","32.5","25","7.5","19.6","OFF","OPEN","34.3","25","9.3","16.6","OFF","OPEN","23.8","30.4"
"28/02/2025, 13:10:12","13:10","32.3","25","7.3","19.5","ON","CLOSED","34.1","25","9.1","16.5","ON","CLOSED","23.8","30.5"
"28/02/2025, 13:10:46","13:10","32.2","25","7.2","19.7","ON","CLOSED","34.1","25","9.1","16.6","ON","CLOSED","23.8","30.6"
"28/02/2025, 13:11:29","13:11","32.4","25","7.4","19.6","OFF","OPEN","34.3","25","9.3","16.4","OFF","OPEN","23.8","30.6"
"28/02/2025, 13:12:14","13:12","32.2","25","7.2","19.6","ON","CLOSED","34.2","25","9.2","16.5","ON","CLOSED","23.7","30.6"
"28/02/2025, 13:12:48","13:12","32.1","25","7.1","19.8","ON","CLOSED","34.1","25","9.1","16.6","ON","CLOSED","23.7","30.6"
"28/02/2025, 13:13:34","13:13","32.3","25","7.3","19.7","OFF","OPEN","34.3","25","9.3","16.4","OFF","OPEN","23.7","30.7"
"28/02/2025, 13:14:17","13:14","32.2","25","7.2","19.6","ON","CLOSED","34.2","25","9.2","16.4","ON","CLOSED","23.7","30.6"
"28/02/2025, 13:14:51","13:14","32.1","25","7.1","19.8","ON","CLOSED","34.2","25","9.2","16.4","ON","CLOSED","23.6","30.7"
"28/02/2025, 13:15:34","13:15","32.3","25","7.3","19.7","OFF","OPEN","34.4","25","9.4","16.3","OFF","OPEN","23.6","30.7"
"28/02/2025, 13:16:17","13:16","32.2","25","7.2","19.6","ON","CLOSED","34.2","25","9.2","16.3","ON","CLOSED","23.6","30.8"
"28/02/2025, 13:16:51","13:16","32.1","25","7.1","19.7","ON","CLOSED","34.2","25","9.2","16.4","ON","CLOSED","23.6","30.8"
"28/02/2025, 13:17:34","13:17","32.3","25","7.3","19.6","OFF","OPEN","34.3","25","9.3","16.3","OFF","OPEN","23.6","30.9"
"28/02/2025, 13:18:17","13:18","32.1","25","7.1","19.6","ON","CLOSED","34.2","25","9.2","16.3","ON","CLOSED","23.5","30.9"
"28/02/2025, 13:18:51","13:18","32.1","25","7.1","19.7","ON","CLOSED","34.2","25","9.2","16.4","ON","CLOSED","23.5","30.9"
"28/02/2025, 13:19:37","13:19","32.3","25","7.3","19.6","OFF","OPEN","34.4","25","9.4","16.2","OFF","OPEN","23.4","31.0"
"28/02/2025, 13:20:11","13:20","32.2","25","7.2","19.6","OFF","OPEN","34.2","25","9.2","16.3","OFF","OPEN","23.4","31.1"
"28/02/2025, 13:20:49","13:20","31.9","25","6.9","19.8","ON","CLOSED","33.9","25","8.9","16.4","OFF","OPEN","23.4","31.1"
"28/02/2025, 13:21:27","13:21","32.0","25","7.0","19.9","ON","OPEN","33.7","25","8.7","16.5","ON","OPEN","23.4","31.2"
"28/02/2025, 13:22:06","13:22","32.2","25","7.2","19.7","OFF","CLOSED","33.8","25","8.8","16.6","OFF","OPEN","23.3","31.2"
"28/02/2025, 13:22:40","13:22","32.0","25","7.0","19.8","OFF","CLOSED","33.7","25","8.7","16.7","ON","OPEN","23.3","31.3"
"28/02/2025, 13:23:19","13:23","31.8","25","6.8","19.9","OFF","OPEN","33.8","25","8.8","16.7","OFF","OPEN","23.3","31.3"
"28/02/2025, 13:24:00","13:24","31.5","25","6.5","20.2","ON","CLOSED","33.6","25","8.6","16.8","OFF","OPEN","23.2","31.4"
"28/02/2025, 13:24:43","13:24","31.5","25","6.5","20.3","OFF","OPEN","33.3","25","8.3","17.0","OFF","CLOSED","23.2","31.5"
"28/02/2025, 13:25:26","13:25","31.3","25","6.3","20.4","OFF","CLOSED","33.0","25","8.0","17.3","OFF","OPEN","23.2","31.6"
"28/02/2025, 13:26:09","13:26","30.9","25","5.9","20.8","OFF","OPEN","32.6","25","7.6","17.6","OFF","CLOSED","23.1","31.6"
"28/02/2025, 13:26:52","13:26","30.5","25","5.5","21.1","OFF","CLOSED","32.2","25","7.2","18.0","OFF","OPEN","23.1","31.6"
"28/02/2025, 13:27:31","13:27","30.1","25","5.1","21.6","OFF","CLOSED","31.8","25","6.8","18.3","ON","CLOSED","23.1","31.6"
"28/02/2025, 13:28:04","13:28","29.9","25","4.9","22.0","OFF","CLOSED","31.8","25","6.8","18.5","ON","CLOSED","23.0","31.8"
"28/02/2025, 13:28:43","13:28","29.7","25","4.7","22.2","ON","OPEN","31.9","25","6.9","18.5","OFF","CLOSED","23.0","31.8"
"28/02/2025, 13:29:22","13:29","29.8","25","4.8","22.2","OFF","CLOSED","31.8","25","6.8","18.5","ON","CLOSED","23.0","31.8"
"28/02/2025, 13:30:05","13:30","29.8","25","4.8","22.2","ON","OPEN","31.9","25","6.9","18.6","OFF","OPEN","23.0","31.9"
"28/02/2025, 13:30:49","13:30","30.0","25","5.0","22.2","ON","CLOSED","31.8","25","6.8","18.6","OFF","CLOSED","22.9","31.9"
"28/02/2025, 13:31:32","13:31","30.2","25","5.2","21.9","OFF","OPEN","31.6","25","6.6","18.8","ON","OPEN","22.9","32.0"
"28/02/2025, 13:32:10","13:32","30.3","25","5.3","21.8","OFF","OPEN","31.8","25","6.8","18.8","OFF","CLOSED","22.9","32.0"
"28/02/2025, 13:32:44","13:32","30.2","25","5.2","21.7","ON","OPEN","31.7","25","6.7","18.8","OFF","CLOSED","22.9","32.0"
"28/02/2025, 13:33:23","13:33","30.3","25","5.3","21.7","OFF","CLOSED","31.6","25","6.6","18.9","OFF","CLOSED","22.9","32.1"
"28/02/2025, 13:34:01","13:34","30.1","25","5.1","21.8","ON","CLOSED","31.4","25","6.4","19.0","OFF","OPEN","22.9","32.1"
"28/02/2025, 13:34:40","13:34","30.2","25","5.2","21.9","OFF","CLOSED","31.2","25","6.2","19.3","OFF","CLOSED","22.9","32.1"
"28/02/2025, 13:35:26","13:35","30.1","25","5.1","21.8","OFF","OPEN","30.7","25","5.7","19.7","OFF","OPEN","22.8","32.2"
"28/02/2025, 13:36:07","13:36","29.9","25","4.9","22.1","OFF","CLOSED","30.7","25","5.7","19.9","ON","OPEN","22.8","32.2"
"28/02/2025, 13:36:45","13:36","29.7","25","4.7","22.3","ON","OPEN","30.8","25","5.8","19.9","OFF","OPEN","22.8","32.2"
"28/02/2025, 13:37:24","13:37","29.8","25","4.8","22.3","OFF","CLOSED","30.7","25","5.7","19.9","OFF","OPEN","22.8","32.3"
"28/02/2025, 13:38:02","13:38","29.7","25","4.7","22.3","OFF","CLOSED","30.5","25","5.5","20.0","OFF","CLOSED","22.8","32.3"
"28/02/2025, 13:38:46","13:38","29.5","25","4.5","22.6","OFF","OPEN","30.4","25","5.4","20.2","OFF","OPEN","22.8","32.3"
"28/02/2025, 13:39:28","13:39","29.1","25","4.1","22.9","OFF","CLOSED","30.1","25","5.1","20.4","OFF","CLOSED","22.7","32.4"
"28/02/2025, 13:40:08","13:40","28.8","25","3.8","23.3","OFF","CLOSED","29.8","25","4.8","20.7","ON","OPEN","22.7","32.4"
"28/02/2025, 13:40:46","13:40","28.6","25","3.6","23.6","ON","CLOSED","30.0","25","5.0","20.7","ON","CLOSED","22.7","32.4"
"28/02/2025, 13:41:20","13:41","28.9","25","3.9","23.6","ON","CLOSED","30.2","25","5.2","20.7","ON","CLOSED","22.7","32.4"
"28/02/2025, 13:41:56","13:41","29.2","25","4.2","23.2","ON","CLOSED","30.6","25","5.6","20.4","ON","CLOSED","22.7","32.4"
"28/02/2025, 13:42:30","13:42","29.7","25","4.7","22.8","ON","CLOSED","31.0","25","6.0","20.0","ON","CLOSED","22.7","32.5"
"28/02/2025, 13:43:05","13:43","30.3","25","5.3","22.3","ON","CLOSED","31.5","25","6.5","19.6","ON","CLOSED","22.7","32.5"
"28/02/2025, 13:43:39","13:43","30.7","25","5.7","21.8","ON","CLOSED","32.0","25","7.0","19.2","ON","CLOSED","22.7","32.4"
"28/02/2025, 13:44:16","13:44","31.2","25","6.2","21.3","ON","CLOSED","32.5","25","7.5","18.7","ON","CLOSED","22.7","32.5"
"28/02/2025, 13:44:52","13:44","31.9","25","6.9","20.7","ON","CLOSED","33.1","25","8.1","18.2","ON","CLOSED","22.7","32.5"
"28/02/2025, 13:45:35","13:45","32.4","25","7.4","20.1","OFF","OPEN","33.6","25","8.6","17.7","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:46:09","13:46","32.7","25","7.7","19.5","OFF","OPEN","34.0","25","9.0","17.1","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:46:43","13:46","32.6","25","7.6","19.4","OFF","OPEN","34.0","25","9.0","16.9","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:47:17","13:47","32.4","25","7.4","19.6","OFF","OPEN","34.0","25","9.0","16.8","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:47:51","13:47","32.0","25","7.0","19.8","OFF","OPEN","33.7","25","8.7","16.9","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:48:25","13:48","31.6","25","6.6","20.2","OFF","OPEN","33.5","25","8.5","17.1","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:49:00","13:49","31.2","25","6.2","20.7","OFF","OPEN","33.1","25","8.1","17.3","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:49:33","13:49","30.8","25","5.8","21.0","OFF","OPEN","32.8","25","7.8","17.6","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:50:10","13:50","30.3","25","5.3","21.5","OFF","OPEN","32.3","25","7.3","17.9","OFF","OPEN","22.7","32.5"
"28/02/2025, 13:50:48","13:50","30.0","25","5.0","21.9","OFF","OPEN","31.9","25","6.9","18.4","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:51:22","13:51","29.7","25","4.7","22.3","OFF","OPEN","31.9","25","6.9","18.6","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:51:58","13:51","29.5","25","4.5","22.6","OFF","OPEN","31.9","25","6.9","18.6","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:52:32","13:52","29.3","25","4.3","22.8","OFF","OPEN","32.1","25","7.1","18.5","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:53:06","13:53","29.2","25","4.2","23.0","OFF","OPEN","32.3","25","7.3","18.4","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:53:40","13:53","29.1","25","4.1","23.1","OFF","OPEN","32.5","25","7.5","18.2","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:54:15","13:54","29.0","25","4.0","23.3","OFF","OPEN","32.8","25","7.8","18.0","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:54:49","13:54","28.9","25","3.9","23.4","OFF","OPEN","33.1","25","8.1","17.8","ON","CLOSED","22.7","32.6"
"28/02/2025, 13:55:32","13:55","28.8","25","3.8","23.5","ON","CLOSED","33.3","25","8.3","17.5","OFF","OPEN","22.7","32.6"
"28/02/2025, 13:56:06","13:56","28.9","25","3.9","23.6","ON","CLOSED","33.3","25","8.3","17.2","OFF","OPEN","22.7","32.6"
"28/02/2025, 13:56:40","13:56","29.1","25","4.1","23.4","ON","CLOSED","33.2","25","8.2","17.3","OFF","OPEN","22.7","32.6"
"28/02/2025, 13:57:14","13:57","29.3","25","4.3","23.1","ON","CLOSED","32.9","25","7.9","17.5","OFF","OPEN","22.7","32.6"
"28/02/2025, 13:57:48","13:57","29.6","25","4.6","22.8","ON","CLOSED","32.6","25","7.6","17.8","OFF","OPEN","22.7","32.6"
"28/02/2025, 13:58:22","13:58","29.9","25","4.9","22.6","ON","CLOSED","32.3","25","7.3","18.1","OFF","OPEN","22.7","32.7"
"28/02/2025, 13:58:56","13:58","30.3","25","5.3","22.3","ON","CLOSED","32.1","25","7.1","18.4","OFF","OPEN","22.7","32.7"
"28/02/2025, 13:59:30","13:59","30.6","25","5.6","21.9","ON","CLOSED","31.8","25","6.8","18.7","OFF","OPEN","22.7","32.6"
"28/02/2025, 14:00:04","14:00","31.0","25","6.0","21.6","ON","CLOSED","31.6","25","6.6","19.0","OFF","OPEN","22.7","32.7"
"28/02/2025, 14:00:43","14:00","31.3","25","6.3","21.3","ON","CLOSED","31.4","25","6.4","19.2","ON","CLOSED","22.7","32.7"
"28/02/2025, 14:01:28","14:01","31.9","25","6.9","20.7","OFF","OPEN","31.7","25","6.7","19.2","OFF","OPEN","22.7","32.7"
"28/02/2025, 14:02:02","14:02","32.2","25","7.2","20.1","OFF","OPEN","31.8","25","6.8","19.1","OFF","OPEN","22.7","32.8"
"28/02/2025, 14:02:45","14:02","32.2","25","7.2","20.0","ON","CLOSED","31.7","25","6.7","19.1","ON","CLOSED","22.7","32.7"
"28/02/2025, 14:03:28","14:03","32.4","25","7.4","19.9","OFF","OPEN","32.2","25","7.2","18.8","OFF","OPEN","22.7","32.7"
"28/02/2025, 14:04:02","14:04","32.4","25","7.4","19.6","OFF","OPEN","32.3","25","7.3","18.5","OFF","OPEN","22.7","32.7"
"28/02/2025, 14:04:48","14:04","32.2","25","7.2","19.8","ON","CLOSED","32.2","25","7.2","18.6","ON","CLOSED","22.7","32.7"
"28/02/2025, 14:05:31","14:05","32.2","25","7.2","19.8","OFF","OPEN","32.6","25","7.6","18.3","OFF","OPEN","22.7","32.7"
"28/02/2025, 14:06:05","14:06","32.3","25","7.3","19.9","OFF","OPEN","32.8","25","7.8","18.1","OFF","OPEN","22.8","32.7"
"28/02/2025, 14:06:48","14:06","32.0","25","7.0","20.0","ON","CLOSED","32.7","25","7.7","18.1","ON","CLOSED","22.7","32.7"
"28/02/2025, 14:07:31","14:07","32.1","25","7.1","20.1","OFF","OPEN","33.0","25","8.0","17.9","OFF","OPEN","22.8","32.7"
"28/02/2025, 14:08:05","14:08","32.1","25","7.1","20.0","OFF","OPEN","33.1","25","8.1","17.7","OFF","OPEN","22.8","32.7"
"28/02/2025, 14:08:48","14:08","31.8","25","6.8","20.2","ON","CLOSED","32.9","25","7.9","17.8","ON","CLOSED","22.7","32.7"
"28/02/2025, 14:09:32","14:09","31.9","25","6.9","20.2","OFF","OPEN","33.2","25","8.2","17.6","OFF","OPEN","22.8","32.7"
"28/02/2025, 14:10:06","14:10","32.0","25","7.0","20.2","OFF","OPEN","33.3","25","8.3","17.5","OFF","OPEN","22.8","32.7"
"28/02/2025, 14:10:49","14:10","31.7","25","6.7","20.3","ON","CLOSED","33.1","25","8.1","17.6","ON","CLOSED","22.8","32.7"
"28/02/2025, 14:11:32","14:11","31.9","25","6.9","20.3","OFF","OPEN","33.4","25","8.4","17.5","OFF","OPEN","22.8","32.7"
"28/02/2025, 14:12:06","14:12","31.9","25","6.9","20.3","OFF","OPEN","33.4","25","8.4","17.4","OFF","OPEN","22.8","32.7"
